frame, time,Joint1: JointValue (degree),Joint1: JointVel (degree/s),Joint1: JointAccl (degree/s^2),Joint2: JointValue (degree),Joint2: JointVel (degree/s),Joint2: JointAccl (degree/s^2),Joint3: JointValue (degree),Joint3: JointVel (degree/s),Joint3: JointAccl (degree/s^2),Joint4: JointValue (degree),Joint4: JointVel (degree/s),Joint4: JointAccl (degree/s^2),Joint5: JointValue (degree),Joint5: JointVel (degree/s),Joint5: JointAccl (degree/s^2),Joint6: JointValue (degree),Joint6: JointVel (degree/s),Joint6: JointAccl (degree/s^2),
340,1.06659318637275,74.078298214449,81.9413680409342,-207.186234259095,-38.771064285932,-109.255157387912,276.24831234546,47.6536169642585,-13.656894673489,34.5310390431824,0,0,0,24.692766071483,27.3137893469781,-69.0620780863649,0,0,0,
341,1.06973947895792,74.3350822155647,81.2875653382597,-208.410247464343,-39.1134429540862,-108.383420451013,277.880329952458,47.6108196307392,-13.5479275563766,34.7350412440572,0,0,0,24.7783607385216,27.0958551127532,-69.4700824881144,0,0,0,
342,1.07288577154309,74.5898031581716,80.6299634622935,-209.601218239737,-39.4530708775622,-107.506617949725,279.468290986316,47.5683661403047,-13.4383272437156,34.9335363732895,0,0,0,24.8632677193905,26.8766544874312,-69.867072746579,0,0,0,
343,1.07603206412826,74.8424492528189,79.9686666726109,-210.758957762659,-39.7899323370919,-106.624888896815,281.011943683545,47.5262584578635,-13.3281111121018,35.1264929604432,0,0,0,24.947483084273,26.6562222242036,-70.2529859208863,0,0,0,
344,1.07917835671343,75.0930090390126,79.3037798145975,-211.883282479145,-40.1240120520168,-105.73837308613,282.511043305527,47.4844984934979,-13.2172966357662,35.3138804131909,0,0,0,25.0310030130042,26.4345932715325,-70.6277608263818,0,0,0,
345,1.0823246492986,75.3414713870328,78.635408302827,-212.974014132987,-40.4552951827104,-104.847211070436,283.965352177317,47.4430881021612,-13.1059013838045,35.4956690221646,0,0,0,25.1138237956776,26.211802767609,-70.9913380443292,0,0,0,
346,1.08547094188377,75.5878254996983,77.9636581043478,-214.030979793993,-40.7837673329311,-103.95154413913,285.374639725324,47.4020290833836,-12.9939430173913,35.6718299656655,0,0,0,25.1959418332328,25.9878860347826,-71.3436599313311,0,0,0,
347,1.08861723446894,75.8320609140782,77.2886357218827,-215.054011885404,-41.1094145521043,-103.051514295844,286.738682513872,47.361323180987,-12.8814392869804,35.842335314234,0,0,0,25.2773536380261,25.7628785739609,-71.684670628468,0,0,0,
348,1.09176352705411,76.074167503151,76.6104481769434,-216.042948210463,-41.4322233375347,-102.147264235924,288.057264280618,47.3209720828082,-12.7684080294906,36.0071580350772,0,0,0,25.3580558343837,25.5368160589811,-72.0143160701544,0,0,0,
349,1.09490981963928,76.3141354774102,75.9292029928625,-216.997631978133,-41.7521806365469,-101.238937323817,289.330175970844,47.2809774204316,-12.6548671654771,36.1662719963555,0,0,0,25.4380451591367,25.3097343309542,-72.332543992711,0,0,0,
350,1.09805611222445,76.551955386416,75.2450081777466,-217.91791182795,-42.0692738485546,-100.326677570329,290.5572157706,47.2413407689307,-12.5408346962911,36.319651971325,0,0,0,25.5173184621387,25.0816693925822,-72.63930394265,0,0,0,
351,1.10120240480962,76.787618120294,74.5579722073519,-218.803641854026,-42.3834908270586,-99.4106296098025,291.738189138702,47.2020636466177,-12.4263287012253,36.4672736423377,0,0,0,25.5958727067647,24.8526574024506,-72.9345472846754,0,0,0,
352,1.10434869739479,77.0211149111795,73.8682040078858,-219.654681628179,-42.6948198815726,-98.4909386771811,292.872908837572,47.1631475148034,-12.3113673346476,36.6091136046965,0,0,0,25.6737049703932,24.6227346692953,-73.218227209393,0,0,0,
353,1.10749498997996,77.2524373346074,73.1758129387376,-220.470896222196,-43.0032497794765,-97.5677505849834,293.961194962928,47.1245937775654,-12.1959688231229,36.745149370366,0,0,0,25.7508124448691,24.3919376462459,-73.490298740732,0,0,0,
354,1.11064128256513,77.481577310848,72.4809087751394,-221.252156229229,-43.3087697477973,-96.6412117001858,295.002874972305,47.0864037815253,-12.0801514625232,36.8753593715381,0,0,0,25.8271924369493,24.1603029250465,-73.7507187430762,0,0,0,
355,1.1137875751503,77.708527106188,71.7836016907625,-221.998337784307,-43.6113694749173,-95.7114689210167,295.997783712409,47.0485788156353,-11.9639336151271,36.9997229640511,0,0,0,25.9028423687293,23.9278672302542,-73.9994459281022,0,0,0,
356,1.11693386773547,77.9332793341567,71.0840022402495,-222.709322583979,-43.9110391122089,-94.778669653666,296.945763445305,47.0111201109739,-11.8473337067083,37.1182204306631,0,0,0,25.9777597780522,23.6946674134165,-74.2364408613262,0,0,0,
357,1.12008016032064,78.1558269566968,70.3822213416865,-223.384997905066,-44.2077692755957,-93.8429617889153,297.846663873422,46.9740288405505,-11.7303702236144,37.2308329841777,0,0,0,26.0519423188989,23.4607404472288,-74.4616659683555,0,0,0,
358,1.12322645290581,78.3761632852806,69.6783702590176,-224.025256622538,-44.5015510470407,-92.9044936786901,298.700342163384,46.9373061191199,-11.6130617098363,37.3375427704231,0,0,0,26.1253877617602,23.2261234196725,-74.6750855408461,0,0,0,
359,1.12637274549098,78.5942819819702,68.9725605844044,-224.629997226493,-44.7923759759603,-91.9634141125392,299.506662968657,46.900953003005,-11.4954267640674,37.4383328710821,0,0,0,26.1980939939901,22.9908535281348,-74.8766657421642,0,0,0,
360,1.12951903807615,78.8101770604226,68.2649042205337,-225.199123838251,-45.0802360805635,-91.019872294045,300.265498451001,46.8649704899296,-11.3774840367556,37.5331873063752,0,0,0,26.2700590201409,22.7549680735112,-75.0663746127504,0,0,0,
361,1.13266533066132,79.0238428868385,67.5555133628762,-225.732546225561,-45.365123849118,-90.0740178171683,300.976728300748,46.8293595188603,-11.259252227146,37.6220910375935,0,0,0,26.3412809622795,22.5185044542921,-75.244182075187,0,0,0,
362,1.13581162324649,79.2352741808556,66.8445004818977,-226.230179816901,-45.6470322411408,-89.1260006425303,301.640239755868,46.7941209698574,-11.1407500803163,37.7050299694834,0,0,0,26.4117580602852,22.2815001606326,-75.4100599389669,0,0,0,
363,1.13895791583166,79.4444660163861,66.1319783052282,-226.691945714887,-45.9259546885147,-88.1759710736376,302.25592761985,46.7592556639357,-11.0219963842047,37.7819909524812,0,0,0,26.4814886721287,22.0439927684094,-75.5639819049624,0,0,0,
364,1.14210420841683,79.651413822397,65.418059799789,-227.117770708786,-46.2018850965294,-87.2240797330521,302.823694278382,46.7247643629338,-10.9030099666315,37.8529617847977,0,0,0,26.5504712741323,21.806019933263,-75.7059235695954,0,0,0,
365,1.145250501002,79.8561133836358,64.7028581538828,-227.507587286119,-46.4748178448477,-86.2704775385105,303.343449714825,46.690647769394,-10.7838096923138,37.9179312143531,0,0,0,26.6187044612119,21.5676193846276,-75.8358624287062,0,0,0,
366,1.14839679358717,80.0585608412977,63.9864867592477,-227.861333643364,-46.744747788397,-85.3153156789969,303.815111524485,46.6569065264504,-10.6644144598746,37.9768889405607,0,0,0,26.6861869470992,21.3288289197492,-75.9537778811213,0,0,0,
367,1.15154308617234,80.2587526936385,63.2690591930798,-228.17895369576,-47.0116702581846,-84.3587455907731,304.23860492768,46.6235412177269,-10.5448431988466,38.0298256159601,0,0,0,26.7529175645462,21.0896863976933,-76.0596512319201,0,0,0,
368,1.15468937875752,80.4566857965287,62.5506892000262,-228.460397086195,-47.2755810620383,-83.4009189333683,304.613862781593,46.5905523672452,-10.425114866671,38.0767328476991,0,0,0,26.8188952655096,20.8502297333421,-76.1534656953983,0,0,0,
369,1.15783567134269,80.652357363953,61.831490674151,-228.705619193189,-47.5364764852707,-82.4419875655347,304.940825590918,46.5579404393412,-10.3052484456918,38.1176031988648,0,0,0,26.8841191213177,20.6104968913837,-76.2352063977296,0,0,0,
370,1.16098196392786,80.8457649684512,61.1115776408784,-228.914581137971,-47.7943532912683,-81.4821035211712,305.219441517295,46.5257058385915,-10.1852629401464,38.1524301896618,0,0,0,26.9485883228171,20.3705258802928,-76.3048603793236,0,0,0,
371,1.16412825651303,81.0369065415036,60.391064238914,-229.087249790643,-48.0492087220048,-80.5214189852186,305.449666387523,46.4938489097494,-10.0651773731523,38.1812082984404,0,0,0,27.0123021805012,20.1303547463047,-76.3624165968808,0,0,0,
372,1.1672745490982,81.2257803738586,59.670064702149,-229.22359777543,-48.3010404984782,-79.560086269532,305.631463700573,46.4623699376902,-9.9450107836915,38.2039329625716,0,0,0,27.0752601246195,19.890021567383,-76.4078659251432,0,0,0,
373,1.17042084168337,81.412385115804,58.948693341549,-229.323603475023,-48.549846821072,-78.598257788732,305.764804633364,46.431269147366,-9.82478222359151,38.2206005791706,0,0,0,27.137461705268,19.649564447183,-76.4412011583411,0,0,0,
374,1.17356713426854,81.5967197773807,58.2270645270305,-229.387251034007,-48.795626369841,-77.6360860360407,305.849668045342,46.4005467037699,-9.70451075450509,38.2312085056678,0,0,0,27.1989065924602,19.4090215090102,-76.4624170113355,0,0,0,
375,1.17671342685371,81.7787837285399,57.505292669328,-229.414530361369,-49.0383783047199,-76.673723559104,305.886040481826,46.37020271191,-9.584215444888,38.2357550602282,0,0,0,27.25959457618,19.168430889776,-76.4715101204564,0,0,0,
376,1.17985971943888,81.9585766992428,56.7834922018546,-229.405437132107,-49.278102265657,-75.7113229358061,305.873916176142,46.3402372167929,-9.46391536697576,38.2342395220178,0,0,0,27.3195255664143,18.9278307339515,-76.4684790440355,0,0,0,
377,1.18300601202405,82.1360987795035,56.0617775625596,-229.359972787906,-49.5147983726713,-74.7490367500795,305.813297050541,46.3106502034161,-9.34362959375993,38.2266621313176,0,0,0,27.3786995931678,18.6872591875199,-76.4533242626353,0,0,0,
378,1.18615230460922,82.3113504193747,55.3402631757847,-229.278144536918,-49.7484672258329,-73.7870175677129,305.70419271589,46.2814415967709,-9.22337719596411,38.2130240894863,0,0,0,27.4371168064582,18.4467543919282,-76.4260481789725,0,0,0,
379,1.18929859719439,82.4843324288764,54.6190634341222,-229.159965352612,-49.9791099051686,-72.8254179121629,305.54662047015,46.2526112618539,-9.10317723902036,38.1933275587687,0,0,0,27.4947774762921,18.2063544780407,-76.3866551175374,0,0,0,
380,1.19244488977956,82.6550459778676,53.8982926802793,-229.005453971724,-50.2067279704901,-71.8643902403724,305.340605295632,46.2241590036887,-8.98304878004655,38.167575661954,0,0,0,27.5516819926225,17.9660975600931,-76.335151323908,0,0,0,
381,1.19559118236473,82.8234925958603,53.1780651889491,-228.81463489128,-50.4313234611471,-70.9040869185988,305.08617985504,46.1960845673566,-8.86301086482485,38.13577248188,0,0,0,27.6078308652868,17.7260217296497,-76.2715449637601,0,0,0,
382,1.1987374749499,82.9896741717778,52.4584951486932,-228.587538364717,-50.6528988957037,-69.9446601982575,304.783384486289,46.168387638037,-8.74308252478219,38.0979230607861,0,0,0,27.6632247239259,17.4861650495644,-76.1958461215722,0,0,0,
383,1.20188376753507,83.1535929536544,51.7396966438372,-228.324200397082,-50.8714572715391,-68.986262191783,304.432267196109,46.1410678410576,-8.62328277397287,38.0540333995136,0,0,0,27.7178643178848,17.2465655479458,-76.1080667990272,0,0,0,
384,1.20503006012024,83.3152515482796,51.0217836363841,-228.024662739328,-51.0870020643728,-68.0290448485121,304.032883652437,46.1141247419534,-8.50363060606401,38.0041104565546,0,0,0,27.7717505160932,17.007261212128,-76.0082209131092,0,0,0,
385,1.20817635270541,83.4746529207845,50.304869947945,-227.688972881692,-51.2995372277127,-67.0731599305934,303.585297175589,46.0875578465359,-8.38414499132417,37.9481621469486,0,0,0,27.8248843069282,16.7682899826483,-75.8963242938973,0,0,0,
386,1.21132264529058,83.631800394172,49.5890692416942,-227.317184046166,-51.5090671922293,-66.1187589889256,303.089578728222,46.0613666009713,-8.2648448736157,37.8861973410277,0,0,0,27.8772667980573,16.5296897472314,-75.7723946820554,0,0,0,
387,1.21446893787575,83.7866976487893,48.874495004348,-226.90935517806,-51.7155968650524,-65.1659933391307,302.54580690408,46.0355503918685,-8.14574916739133,37.8182258630101,0,0,0,27.9288992162631,16.2914983347827,-75.6364517260201,0,0,0,
388,1.21761523046092,83.9393487217452,48.1612605281721,-226.465550936655,-51.9191316289936,-64.2150140375628,301.95406791554,46.0101085463758,-8.02687675469535,37.7442584894426,0,0,0,27.9797829072484,16.0537535093907,-75.4885169788851,0,0,0,
389,1.22076152304609,84.0897580062695,47.4494788930193,-225.985841684952,-52.1196773416926,-63.265971857359,301.314455579936,45.9850403322884,-7.90824648216988,37.664306947492,0,0,0,28.0299193354232,15.8164929643398,-75.3286138949841,0,0,0,
390,1.22390781563126,84.2379302510166,46.7392629484018,-225.470303478517,-52.3172403346888,-62.3190172645357,300.62707130469,45.9603449581639,-7.78987715806697,37.5783839130862,0,0,0,28.0793100836722,15.5797543161339,-75.1567678261724,0,0,0,
391,1.22705410821643,84.3838705593129,46.0307252955993,-224.919018053422,-52.5118274124172,-61.3743003941324,299.89202407123,45.9360215734478,-7.67178754926655,37.4865030089037,0,0,0,28.1279568531043,15.3435750985331,-74.9730060178074,0,0,0,
392,1.2302004008016,84.5275843883472,45.3239782698061,-224.332072813287,-52.7034458511296,-60.4319710264082,299.109430417716,45.9120692686088,-7.55399637830102,37.3886788022145,0,0,0,28.1758614627824,15.107992756602,-74.777357604429,0,0,0,
393,1.23334669338677,84.6690775483058,44.6191339223218,-223.709560815421,-52.892103397741,-59.4921785630957,298.279414420561,45.8884870752824,-7.43652232038696,37.2849268025701,0,0,0,28.2230258494353,14.8730446407739,-74.5698536051403,0,0,0,
394,1.23649298597194,84.8083562014513,43.9163040027851,-223.05158075607,-53.0778082686017,-58.5550720037135,297.40210767476,45.8652739664248,-7.31938400046418,37.175263459345,0,0,0,28.2694520671504,14.6387680009284,-74.35052691869,0,0,0,
395,1.23963927855711,84.9454268611456,43.2155999414574,-222.358236954769,-53.2605691481942,-57.6207999219433,296.477649273025,45.8424288564757,-7.20259999024291,37.0597061591281,0,0,0,28.3151422870485,14.4051999804858,-74.1194123182562,0,0,0,
396,1.24278557114228,85.0802963908172,42.5171328315554,-221.6296393378,-53.4403951877563,-56.6895104420739,295.506185783733,45.8199506015305,-7.08618880525924,36.9382732229667,0,0,0,28.3600987969391,14.1723776105185,-73.8765464459333,0,0,0,
397,1.24593186372746,85.2129720028731,41.8210134116382,-220.865903420768,-53.6172960038308,-55.7613512155175,294.487871227691,45.7978379995212,-6.97016890193969,36.8109839034614,0,0,0,28.4043240009577,13.9403378038794,-73.6219678069228,0,0,0,
398,1.24907815631263,85.343461257555,41.1273520480498,-220.067150290284,-53.79128167674,-54.8364693973997,293.422867053712,45.7760897904075,-6.85455867467497,36.677858381714,0,0,0,28.447820419185,13.7091173493499,-73.3557167634281,0,0,0,
399,1.2522244488978,85.4717720617413,40.4362587174216,-219.233506584767,-53.9623627489884,-53.9150116232288,292.311342113022,45.7547046563765,-6.7393764529036,36.5389177641278,0,0,0,28.4905906872471,13.4787529058072,-73.0778355282556,0,0,0,
400,1.25537074148297,85.5979126676927,39.7478429892358,-218.365104474366,-54.1305502235903,-52.9971239856478,291.153472632488,45.7336812220512,-6.62464049820597,36.394184079061,0,0,0,28.5326375558976,13.2492809964119,-72.788368158122,0,0,0,
401,1.25851703406814,85.7218916717447,39.0622140084539,-217.462081640008,-54.2958555623263,-52.0829520112719,289.949442186677,45.7130180547092,-6.51036900140899,36.2436802733347,0,0,0,28.5739638905816,13.020738002818,-72.4873605466693,0,0,0,
402,1.26166332665331,85.8437180129439,38.3794804782119,-216.524581251565,-54.4582906839252,-51.1726406376158,288.699441668754,45.6927136645093,-6.39658007970198,36.0874302085942,0,0,0,28.6145726709813,12.793160159404,-72.1748604171884,0,0,0,
403,1.26480961923848,85.9634009716313,37.6997506425864,-215.552751945159,-54.6178679621751,-50.2663341901151,287.403669260213,45.6727665047281,-6.28329177376439,35.9254586575266,0,0,0,28.6544669905438,12.5665835475288,-71.8509173150532,0,0,0,
404,1.26795591182365,86.0809501679707,37.0231322694327,-214.546747799595,-54.7746002239609,-49.3641763592436,286.062330399459,45.6531749720049,-6.17052204490545,35.7577912999324,0,0,0,28.6936500559902,12.3410440898109,-71.5155825998648,0,0,0,
405,1.27110220440882,86.1963755604235,36.3497326332993,-213.506728311929,-54.9285007472313,-48.4663101777324,284.675637749239,45.6339374065961,-6.05828877221655,35.5844547186548,0,0,0,28.7321251868078,12.1165775444331,-71.1689094373097,0,0,0,
406,1.27424849699399,86.3096874441699,35.6796584984189,-212.432858372188,-55.0795832588932,-47.5728779978919,283.243811162917,45.6150520926384,-5.94660974973649,35.4054763953647,0,0,0,28.7698958147233,11.893219499473,-70.8109527907293,0,0,0,
407,1.27739478957916,86.4208964494767,35.0130161017828,-211.325308237221,-55.2278619326355,-46.6840214690438,281.767077649628,45.5965172584206,-5.83550268363047,35.2208847062035,0,0,0,28.8069654831589,11.6710053672609,-70.441769412407,0,0,0,
408,1.28054108216433,86.5300135400116,34.3499111362968,-210.184253503709,-55.3733513866822,-45.7998815150623,280.245671338279,45.5783310766647,-5.72498518938279,35.0307089172848,0,0,0,28.8433378466705,11.4499703787656,-70.0614178345697,0,0,0,
409,1.2836873747495,86.6370500111055,33.6904487340238,-209.009875080323,-55.516066681474,-44.9205983120317,278.679833440431,45.5604916648158,-5.61507478900396,34.8349791800538,0,0,0,28.8790166703685,11.2301495780079,-69.6699583601077,0,0,0,
410,1.28683366733467,86.7420174879612,33.0347334495165,-207.802359159044,-55.6560233172816,-44.046311266022,277.069812212058,45.5429970853398,-5.50578890825275,34.6337265265073,0,0,0,28.9140058293204,11.0115778165055,-69.2674530530145,0,0,0,
411,1.28997995991984,86.8449279238104,32.3828692432402,-206.56189718564,-55.7932372317472,-43.177158990987,275.415862914186,45.5258453460316,-5.39714487387337,34.4269828642733,0,0,0,28.9483093079368,10.7942897477467,-68.8539657285466,0,0,0,
412,1.29312625250501,86.9457935980188,31.7349594650905,-205.288685829317,-55.9277247973584,-42.3132792867873,273.718247772422,45.5090344003302,-5.28915991084841,34.2147809715528,0,0,0,28.9819311993396,10.5783198216968,-68.4295619431056,0,0,0,
413,1.29627254509018,87.0446271141391,31.0911068380075,-203.982926951535,-56.0595028188521,-41.4548091173433,271.97723593538,45.4925621476435,-5.18185113966791,33.9971544919225,0,0,0,29.014875704713,10.3637022793358,-67.994308983845,0,0,0,
414,1.29941883767535,87.1414413979125,30.4514134416899,-202.644827574006,-56.18858853055,-40.6018845889199,270.193103432009,45.4764264336813,-5.07523557361499,33.7741379290011,0,0,0,29.0471471326375,10.15047114723,-67.5482758580021,0,0,0,
415,1.30256513026052,87.23624969522,29.8159806964109,-201.274599845871,-56.3149995936267,-39.7546409285478,268.366133127828,45.4606250507967,-4.96933011606848,33.5457666409785,0,0,0,29.0787498984067,9.93866023213696,-67.091533281957,0,0,0,
416,1.30571142284569,87.3290655699818,29.1849093469376,-199.872461010062,-56.4387540933091,-38.9132124625835,266.496614680083,45.4451557383364,-4.86415155782293,33.3120768350104,0,0,0,29.1096885233273,9.72830311564586,-66.6241536700208,0,0,0,
417,1.30885771543086,87.4199029020071,28.5582994465595,-198.438633368865,-56.5598705360095,-38.0777325954127,264.58484449182,45.4300161829988,-4.75971657442659,33.0731055614775,0,0,0,29.1399676340024,9.51943314885318,-66.1462111229551,0,0,0,
418,1.31200400801603,87.5087758847932,27.9362503412251,-196.97334424867,-56.678367846391,-37.2483337883001,262.631125664893,45.4152040192011,-4.65604172353751,32.8288907081116,0,0,0,29.1695919615977,9.31208344707503,-65.6577814162233,0,0,0,
419,1.3151503006012,87.5956990232757,27.3188606537907,-195.476825963931,-56.7942653643676,-36.4251475383876,260.635767951908,45.4007168294541,-4.55314344229845,32.5794709939885,0,0,0,29.1985663410919,9.10628688459689,-65.158941987977,0,0,0,
420,1.31829659318637,87.6806871315283,26.7062282683848,-193.949315780335,-56.9075828420377,-35.6083043578464,258.599087707113,45.3865521447453,-4.4510380447308,32.3248859633891,0,0,0,29.2268957105094,8.9020760894616,-64.6497719267783,0,0,0,
421,1.32144288577154,87.7637553304143,26.0984503148889,-192.391055877183,-57.0183404405525,-34.7979337531852,256.521407836244,45.3727074449309,-4.34974171914816,32.0651759795305,0,0,0,29.2545851101381,8.69948343829631,-64.130351959061,0,0,0,
422,1.32458917835671,87.8449190451896,25.4956231535379,-190.802293308995,-57.1265587269195,-33.9941642047172,254.403057745326,45.3591801591351,-4.24927052558965,31.8003822181658,0,0,0,29.2816396817299,8.49854105117931,-63.6007644363316,0,0,0,
423,1.32773547094188,87.9241940030564,24.8978423596426,-189.183279966339,-57.2322586707418,-33.1971231461901,252.244373288451,45.3459676661573,-4.14964039327376,31.5305466610564,0,0,0,29.3080646676855,8.29928078654753,-63.0610933221129,0,0,0,
424,1.33088176352705,88.0015962306702,24.3052027084369,-187.534272535896,-57.3354616408936,-32.4069369445825,250.045696714528,45.3330672948883,-4.05086711807281,31.255712089316,0,0,0,29.3338654102234,8.10173423614563,-62.511424178632,0,0,0,
425,1.33402805611222,88.077142051599,23.7177981600516,-185.855532459765,-57.436189402132,-31.6237308800688,247.80737661302,45.3204763247335,-3.9529663600086,30.9759220766275,0,0,0,29.359047350533,7.9059327200172,-61.9518441532551,0,0,0,
426,1.33717434869739,88.1508480837348,23.1357218446174,-184.14732589401,-57.5344641116464,-30.8476291261565,245.52976785868,45.3081919860442,-3.85595364076956,30.691220982335,0,0,0,29.3836160279116,7.71190728153913,-61.3824419646701,0,0,0,
427,1.34032064128257,88.2227312366592,22.5590660474996,-182.409923666464,-57.6303083155455,-30.0787547299995,243.213231555285,45.2962114605568,-3.75984434124993,30.4016539444106,0,0,0,29.4075770788864,7.51968868249986,-60.8033078888213,0,0,0,
428,1.34346693386774,88.2928087089624,21.9879221946668,-180.643601233789,-57.7237449452832,-29.317229592889,240.858134978385,45.2845318818396,-3.66465369911113,30.1072668722981,0,0,0,29.4309362363208,7.32930739822226,-60.2145337445962,0,0,0,
429,1.34661322645291,88.3610979855166,21.4223808381955,-178.848638637805,-57.8147973140221,-28.5631744509273,238.464851517073,45.2731503357472,-3.57039680636592,29.8081064396342,0,0,0,29.4536993285055,7.14079361273183,-59.6162128792683,0,0,0,
430,1.34975951903808,88.4276168347035,20.8625316419139,-177.025320461092,-57.903489112938,-27.8167088558851,236.033760614789,45.2620638608827,-3.47708860698564,29.5042200768486,0,0,0,29.4758722782345,6.95417721397128,-59.0084401536973,0,0,0,
431,1.35290581162325,88.4923833055978,20.3084633671857,-175.173935781867,-57.9898444074638,-27.0779511562476,233.565247709156,45.251269449067,-3.38474389453095,29.1956559636445,0,0,0,29.4974611018659,6.76948778906189,-58.391311927289,0,0,0,
432,1.35605210420842,88.5554157251049,19.7602638588378,-173.294778128156,-58.0738876334732,-26.3470184784505,231.059704170875,45.2407640458159,-3.29337730980631,28.8824630213593,0,0,0,29.5184719083683,6.58675461961261,-57.7649260427187,0,0,0,
433,1.35919839679359,88.6167326950557,19.2180200312328,-171.388145431254,-58.1556435934076,-25.6240267083104,228.517527241672,45.2305445508241,-3.2030033385388,28.564690905209,0,0,0,29.5389108983519,6.4060066770776,-57.129381810418,0,0,0,
434,1.36234468937876,88.6763530892573,18.681817854489,-169.45433997849,-58.2351374523431,-24.9090904726519,225.93911997132,45.2206078184571,-3.11363630908149,28.2423899964151,0,0,0,29.5587843630858,6.22727261816298,-56.4847799928301,0,0,0,
435,1.36549098196393,88.7342960505007,18.1517423408503,-167.493668365303,-58.3123947340009,-24.2023231211338,223.324891153737,45.2109506582499,-3.02529039014172,27.9156113942172,0,0,0,29.5780986835002,6.05058078028344,-55.8312227884343,0,0,0,
436,1.3686372745491,88.7905809875256,17.6278775312083,-165.506441446628,-58.3874413167008,-23.5038367082777,220.675255262171,45.2015698354124,-2.93797958853471,27.5844069077713,0,0,0,29.5968603291752,5.87595917706942,-55.1688138155427,0,0,0,
437,1.37178356713427,88.8452275719434,17.1103064817774,-163.492974287617,-58.4603034292579,-22.8137419757032,217.990632383489,45.1924620713428,-2.85171774696289,27.2488290479361,0,0,0,29.6150758573145,5.70343549392579,-54.4976580958722,0,0,0,
438,1.37492985971944,88.8982557351184,16.5991112509272,-161.453586113682,-58.5310076468245,-22.1321483345695,215.271448151576,45.1836240441469,-2.76651854182119,26.908931018947,0,0,0,29.6327519117061,5.53303708364238,-53.817862037894,0,0,0,
439,1.37807615230461,88.9496856650076,16.0943728861721,-159.388600259888,-58.5995808866768,-21.4591638482295,212.518133679851,45.1750523891654,-2.68239548102869,26.5647667099814,0,0,0,29.6498952216692,5.36479096205737,-53.1295334199627,0,0,0,
440,1.38122244488978,88.9995378029602,15.5961714113221,-157.298344119686,-58.6660504039469,-20.7948952150961,209.731125492915,45.1667436995066,-2.59936190188701,26.2163906866144,0,0,0,29.6665126009867,5.19872380377403,-52.4327813732287,0,0,0,
441,1.38436873747495,89.0478328404765,15.1045858137948,-155.183149093009,-58.730443787302,-20.1394477517265,206.910865457345,45.1586945265873,-2.51743096896581,25.8638581821681,0,0,0,29.6826109468255,5.03486193793162,-51.7277163643362,0,0,0,
442,1.38751503006012,89.0945917159276,14.6196940320931,-153.043350533727,-58.7927889545702,-19.4929253761241,204.057800711635,45.1509013806787,-2.43661567201552,25.5072250889544,0,0,0,29.6981972386426,4.87323134403103,-51.0144501779088,0,0,0,
443,1.39066132264529,89.1398356112357,14.1415729434475,-150.879287696482,-58.8531141483143,-18.8554305912633,201.172383595309,45.1433607314607,-2.35692882390792,25.1465479494136,0,0,0,29.7132785370786,4.71385764781584,-50.2930958988272,0,0,0,
444,1.39380761523046,89.1835859485156,13.6702983516285,-148.691303682898,-58.9114479313541,-18.2270644688379,198.255071577198,45.1360690085807,-2.27838305860474,24.7818839471497,0,0,0,29.7278619828385,4.55676611720949,-49.5637678942995,0,0,0,
445,1.39695390781563,89.2258643866783,13.2059449749276,-146.479745387188,-58.9678191822377,-17.6079266332368,195.306327182917,45.1290226022203,-2.2009908291546,24.4132908978646,0,0,0,29.7419547955594,4.40198165830919,-48.8265817957293,0,0,0,
446,1.4001002004008,89.2666928179975,12.7485864343114,-144.244963441148,-59.0222570906634,-16.9981152457486,192.326617921531,45.1222178636671,-2.12476440571857,24.0408272401913,0,0,0,29.7555642726658,4.24952881143714,-48.0816544803826,0,0,0,
447,1.40324649298597,89.3060933646384,12.2982952417495,-141.987312158574,-59.0747911528512,-16.3977269889994,189.316416211432,45.1156511058936,-2.04971587362492,23.664552026429,0,0,0,29.7686977882128,4.09943174724984,-47.3291040528579,0,0,0,
448,1.40639278557114,89.3440883751502,11.8551427887177,-139.707149479083,-59.125451166867,-15.8068570516236,186.276199305443,45.1093186041416,-1.97585713145295,23.2845249131804,0,0,0,29.7813627917167,3.9517142629059,-46.5690498263608,0,0,0,
449,1.40953907815631,89.3807004209232,11.4191993348794,-137.404836911363,-59.1742672278975,-15.2255991131725,183.206449215151,45.1032165965128,-1.90319988914656,22.9008061518938,0,0,0,29.7935668069744,3.80639977829312,-45.8016123037877,0,0,0,
450,1.41268537074148,89.4159522926098,10.9905339969462,-135.080739475862,-59.2212697234797,-14.6540453292617,180.107652634483,45.097341284565,-1.83175566615771,22.5134565793103,0,0,0,29.8053174308699,3.66351133231541,-45.0269131586206,0,0,0,
451,1.41583166332665,89.4498669965115,10.5692147377202,-132.73522564691,-59.266489328682,-14.0922863169603,176.980300862546,45.0916888339147,-1.76153578962004,22.1225376078183,0,0,0,29.8166223321705,3.52307157924007,-44.2450752156366,0,0,0,
452,1.41897795591182,89.4824677509314,10.1553083553182,-130.368667294303,-59.3099570012418,-13.5404111404243,173.824889725737,45.0862553748448,-1.69255139255304,21.7281112157171,0,0,0,29.8274892503105,3.38510278510608,-43.4562224314343,0,0,0,
